159586096,841
159616100,843
159646104,844
159676112,844
159706124,845
159736132,845
159766140,845
159796148,845
159826152,844
159856160,844
159886164,844
159916172,844
159946176,844
159976180,844
160006188,844
160036196,843
160066204,843
160096212,843
160126216,842
160156224,842
160186228,842
160216232,841
160246236,842
160276240,843
160306248,844
160336256,844
160366260,844
160396264,844
160426272,844
160456276,844
160486284,843
160516288,843
160546292,843
160576300,843
160606304,843
160636308,842
160666316,842
160696328,842
160726336,842
160756340,841
160786344,841
160816352,841
160846356,841
160876360,841
160906368,842
160936376,843
160966380,844
160996384,844
161026392,843
161056396,843
161086404,843
161116412,842
161146420,842
161176424,842
161206428,842
161236432,842
161266436,842
161296444,842
161326452,841
161356460,841
161386468,841
161416476,841
161446480,841
161476488,840
161506496,841
161536500,843
161566508,844
161596516,844
161626524,843
161656528,844
161686540,843
161716548,843
161746552,843
161776560,843
161806568,842
161836576,842
161866580,842
161896588,842
161926592,841
161956600,841
161986604,841
162016612,841
162046620,841
162076624,840
162106632,840
162136640,842
162166648,843
162196652,844
162226656,844
162256660,844
162286668,844
162316672,843
162346676,843
162376684,843
162406692,843
162436696,843
162466700,842
162496708,842
162526716,842
162556724,842
162586732,842
162616740,841
162646744,841
162676752,841
162706760,841
162736768,841
162766776,841
162796780,843
162826784,844
162856792,844
162886796,844
162916800,844
162946808,844
162976812,844
163006816,843
163036820,843
163066828,843
163096832,843
163126840,843
163156844,842
163186848,842
163216856,842
163246860,842
163276864,841
163306868,841
163336872,841
163366880,841
163396888,841
163426892,842
163456900,843
163486908,844
163516912,844
163546916,844
163576920,844
163606924,844
163636932,843
163666936,843
163696940,843
163726948,843
163756952,842
163786960,842
163816964,842
163846972,842
163876980,842
163906984,841
163936992,841
163966996,841
163997000,840
164027004,840
164057012,840
164087016,841
164117024,842
164147028,843
164177036,844
164207044,844
164237048,844
164267056,844
164297060,844
164327064,843
164357068,843
164387076,843
164417080,843
164447088,842
164477092,842
164507100,842
164537104,842
164567108,842
164597116,842
164627124,842
164657132,841
164687140,841
164717144,841
164747148,841
164777156,841
164807160,843
164837164,844
164867168,844
164897176,844
164927180,845
164957196,844
164987204,844
165017212,843
165047216,843
165077224,843
165107232,843
165137240,843
165167248,842
165197256,842
165227260,843
165257268,842
165287272,842
165317280,841
165347284,841
165377288,841
165407296,841
165437300,841
165467308,841
165497312,842
165527320,843
165557324,844
165587332,844
165617340,844
165647348,844
165677352,844
165707360,843
165737368,843
165767372,843
165797376,843
165827380,843
165857388,843
165887396,842
165917404,842
165947408,842
165977412,844
166007416,841
166037420,841
166067424,841
166097428,842
166127432,842
166157440,844
166187444,844
166217448,843
166247452,844
166277456,844
166307464,843
166337468,843
166367472,843
166397476,843
166427484,843
166457492,843
166487500,842
166517504,842
166547508,842
166577512,842
166607520,842
166637524,841
166667528,841
166697536,840
166727544,841
166757552,843
166787556,844
166817560,845
166847564,845
166877568,845
166907572,845
166937576,845
166967584,844
166997588,844
167027596,844
167057604,843
167087612,843
167117620,843
167147624,843
167177632,844
167207640,843
167237644,842
167267652,842
167297656,842
167327660,842
167357668,842
167387672,843
167417676,844
167447684,845
167477692,845
167507696,845
167537704,846
167567712,845
167597720,845
167627728,844
167657732,843
167687740,844
167717744,844
167747752,844
167777756,844
167807760,843
167837768,843
167867772,843
167897776,843
167927784,842
167957788,842
167987796,842
168017804,842
168047812,843
168077816,844
168107824,845
168137828,844
168167832,845
168197840,845
168227852,845
168257856,844
168287864,844
168317872,844
168347876,844
168377884,844
168407892,844
168437896,843
168467904,843
168497908,843
168527912,843
168557916,842
168587924,842
168617932,842
168647936,842
168677940,841
168707944,842
168737952,842
168767960,844
168797964,844
168827972,844
168857980,845
168887984,844
168917988,844
168947992,844
168978000,843
169008008,843
169038012,842
169068020,842
169098028,842
169128036,842
169158044,841
169188052,841
169218060,841
169248064,840
169278072,840
169308080,840
169338088,840
169368096,839
169398104,839
169428108,840
169458116,841
169488124,842
169518132,842
169548140,842
169578144,842
169608148,842
169638152,841
169668156,841
169698160,841
169728164,841
169758168,841
169788176,841
169818180,840
169848188,840
169878196,840
169908200,840
169938204,839
169968208,839
169998216,839
170028220,838
170058224,839
170088228,840
170118236,841
170148240,841
170178248,841
170208252,841
170238260,841
170268268,840
170298272,840
170328280,840
170358284,840
170388292,840
170418296,839
170448300,840
170478308,839
170508312,839
170538316,839
170568324,839
170598332,839
170628340,838
170658344,838
170688352,838
170718356,839
170748360,840
170778364,841
170808372,841
170838380,841
170868388,841
170898392,841
170928400,840
170958408,840
170988416,840
171018424,840
171048432,840
171078436,839
171108444,839
171138452,839
171168460,839
171198472,839
171228476,838
171258480,838
171288488,838
171318492,838
171348500,838
171378504,838
171408508,839
171438512,840
171468516,841
171498520,840
171528524,840
171558532,840
